,cluster,review
801,7,alexa is an extremely helpful gadget.  what i like most about it is; its ability to give information on most topics instantly.
802,14,"i was offered a ""free"" in-home alexa setup with my echo.  this was supposed to involve someone coming to my house to setup my echo, my echo dot, and my other alexa-compatible devices.  not only did not amazon is services show up, but they did not call me and made me call them and wait on hold to find out what was going on.  they finally told me there were forms that had to be filled out to reschedule my appointment, which means i waited for over an hour for no reason and will have to jump through more hoops if i want this device setup as promised.  this was a real disappointment; i expect better service from amazon."
803,14,saying i love my echo is an understatement. i go to sleep listening to my playlist of rain every night. at work i listen to my playlist of easy music. could not have asked for anything better.
804,7,love it.  alexa is fun to use.
805,14,really enjoying echo! fun information at your voice command. love the music too!
806,14,"echo dot, echo and echo plus will only allow one of the echo is mentioned to play a song from our itunes library"
807,14,i liked first version and as far as i can tell there is no important difference to second version. i had a very hard time setting up a second network using my same iphone but different echo and different wifi network. eventually i got it to work but instructions are lacking!
808,7,"absolutely in love! the sound is great, ...i was surprised how nice it is."
809,14,the sound is excellent.  just got it today 11/26/2017.  the firmware upgrade must be working.  it sounds better than my original echo.
810,7,i love the music plus sound is goodi have enjoyed learning all it can do
811,14,yes it is fine product. i enjoy her very much.
812,7,i did not think i would like it but i really enjoy it!
813,7,"not perfect but close to it, it has a lot of potential but sometimes feels a bit limited hopefully it continues to evolve. so far it is okay not exactly the ""smart house"" from the movie but we will see how much it improves"
814,14,greatest invention ever!!! awesome sound!
815,7,love it
816,4,worked great
817,6,it is ok
818,14,santa brought several echos and a couple dots for the family. sent some others as gifts for those family members that have everything. alexa has been the biggest hit with our entire family! she can do more than i even expected. so happy with the echos and echo dots.
819,7,like the cover. having a blast with alexa. super helpful.
820,14,it was very easy to set up. hardest part was figuring out what skills to activate. it is still a work in progress on that area. i got a tp link plug to work my living room light. these were christmas presents. i only wish i could work my tivo with alexa.
821,4,love it
822,7,"easy to use, makes the day complete."
823,14,"<u+00a0>first time echo and alexa user . bought 2 dots for 2 family members for christmas.  let is just say awesome . yes the dots do not rock the house , but they do fill the air with just the right amount of music . both family members are completely stoked with there new helpful christmas dots .well after seeing how well the dots worked , i took the amazon gift card my son got me for christmas and picked up the echo ( 2nd gen ) . i have read a few reviews of very unhappy people / users . first the sound quality , it is perfect , i own a bose soundlink mini , the nose has more bass , but the echo has cleaner , clearer sound . also the bose was more then double the price, and is only a bluetooth speaker . the echo does so many cool little helpful things it is purely amazing . i also purchased the connect , and using our home phone line to make voice activated calls without a phone close by is straight awesome. i have gone ahead and ordered 1 dot for our master bedroom  and also a alexa controlled ir box for controlling all of our av equipment in the living room . <f0><u+009f><u+0098><u+0081><f0><u+009f><u+0091><u+008c> i am extremely happy with my purchase and all it does for me and my family ."
824,14,"not sure what need this fills.  if you do not care about the audio (e.g. you are using external speakers or want it primarily for automation), get an echo dot.  if you do care about the audio and do not want to add a speaker, get a full-blown echo.  i have two of these (of my nine echos), and they are not that impressive.  like the dot, it requires +/- buttons to change volume (lacks the dial found in the full-sized echo).  the far-field mic array works as well as the echo."
825,4,bought as a gift for my daughter in law. she loves it
826,7,love this device!  so much fun and like having another person in the room! sound is awesome!
827,14,"(original review was 2 stars - lowered to 1 on updates.)the claim about ""improved sound"" is untrue.  the sound is better in the original echo.  this is not a variation of quality issue - all three of the new units i received had tinnier sound than the original.  the only reason i am keeping them is the external audio jack, since bluetooth pairing does not work with multi-room audio yet.updates:1. it turns out that amazon was well aware of the sound deficiency, at the same time they were advertising the echo as having ""improved sound"" everywhere.  after posting this review, they contacted me and made me aware that they had attempted to tune the sound via software after the first units were shipped.  too bad i had already spent money on external speakers.  it would have been nice to tell their early customers about what they knew, and were doing about it.2. when these went on a lower sale for black friday, i called to see if amazon would at least match the price they were now offering.  after 30-40 minutes on hold and talking to four different people, they disconnected, with no call-back.  returning all three echos.  save your time and money."
828,14,"for the most part i am satisfied.  the sound experience is good, not great.  there could be more datato work with. i am sure as time goes on they will broaden the data to include the answers to more questions."
829,14,we are more impressed than what we thought we would be for the sound.  especially for the price and alexa built in.
830,14,needs help because it is easily confused and 'does not get it' as a reply..many generations to become better....if this the best ai around we are in trouble
831,7,easy to set up. nice speaker sound when playing music. already had the dot buteasy to set up. easy to use. good speaker sound when playing music. happy i bought it.
832,7,sounds great
833,7,wife got it for christmas.  very happy with it.  great quality and sound!
834,7,it is a neat thing to have! i love using it for music!!
835,7,will not play entire songs. do not want to pay for amazon music so i guess i¡¯m screwed.
836,7,i like it a lot exceeded my expectations
837,7,it is a nice device but the music sounds better on my bluetooth speakers
838,7,easy set up. easy to use.
839,7,i do not have a smart home so it is basically a toy.  sound quality is good.
840,7,nice sound.... love it
841,4,my sons loves it.
842,7,"love this thing!!!  i use it for just about everything....music, recipe finder, turning my lights on and off,...dimming."
843,14,purchased 3 units for my house. liked the idea of music in each room. did not realize that is not possible. only let is you listen to music on one unit at a time. even though you pay full price for each unit.
844,14,nice sound over gen 1 echo
845,7,"easy to setup once i found the alexa app. but, i do not think i downloaded enough of the  items on the app. alexa can not answer some of my easiest questions."
846,4,i like the concept but our dog is absolutely frightened by it and climbs up and shivers in our lap whenever we invoke alexa.
847,7,just amazing!!
848,7,the ¡°my alexa app¡± what is up with it?????
849,14,"we purchased this right around when it came out and it is gone through some major sound upgrades. at first it sounded slightly better than our echo dot (yes it was terrible). after several firmware updates the sound is very good. it is not a sonos or some high-end speaker, but for a $99 speaker it is very good.we have the echo plus, the echo (2nd gen), and the echo dot. we found the sound on the echo plus to be superior to the echo (even after all the firmware updates). we also like the twist dial knob for volume on the echo plus over the plus/minus buttons (the same as the echo dot) on the echo 2nd gen. as for voice recognition both the echo plus and echo 2nd gen are fantastic...i am talking music full blast and you can casually say ""alexa"" and it hears you.i would rate this 4.5 stars and the echo plus 5 stars. the echo plus sounds better and i prefer the twist dial knob for volume control vs buttons. the built in smart hub and free hue light that come with the echo plus along with the better sound makes it worth the extra $50 compared to echo 2nd gen. it is not like you can go wrong with either, but for the extra $50 i would say to get the echo plus."
850,14,the echo still has a ways to go before i would say it is very useful.  it is more of a glorified light switch or ac controller.
851,7,sound is much better and i like the size and color.
852,7,love it
853,7,absolutely a must buy. i could not manage without my echo. we have transformed our home to a smart home and have multiple devices throughout our home. easy to use and a great tool. thanks amazon!
854,7,"device is so much fun i can not stop talking to it. very useful for alarms, news and weather. great for music too especially with amazon music."
855,7,best thing i own!
856,7,easy to use
857,14,"love the clear sound, ease of operation.  i wish this new one made a sound when i say her name, like my old one did."
858,7,"so far i¡¯m loving her. gives me my notifications, reminders, my flash news and music. she is always here. plays games, tells jokes and even sings to me. love my echo.  she always has an answer to my question. alexa is part of the family...she can even shop for me"
859,7,like playing music. do not like that there are some pieces alexa does not play.
860,4,"annoying at times, fear of things being ordered accidentally. it responsonds to television adds. verdict still out at our home"
861,14,what a nice machine. became a must see and use by any people visiting our house. becomes the center of attention.
862,7,easy set up. response efficiency.
863,14,did not realize that echo had to remain plugged in.i have a slight accent cannot get her to understand me.
864,6,great sound
865,7,"works great, lots of fun!"
866,14,love that it is small and portable. do not like not getting it to work in my garage (50' away).
867,14,very easy to set up and use. got a tip from my sister to change the name i use from alexa to one of the others. she will pick up commercials and can make orders off the commercials. it would be nice to be able to choose any name you type in not the generic names they give you. other than that it is great. will get dots for the bedroom. as we get older this is a great tool if one is in another room and we need help in another room.
868,7,"the speaker quality is great,i love it."
869,6,a+
870,14,"i just bought the second generation echo, it felt heavy so i was curious about the sound quality and the dolby amazon advertises,  it turned out to be a disappointment, may be i should have bought google home instead. also, although i have a very fast internet, this one keeps cutting off when plays music. i will wait another week and see if there is an update, then if not satisfied i will return it."
871,14,wish i would have purchased a long time ago.linked all my wifi bulbs and outlet to it.i feel myself getting lazier with every command :)
872,7,i enjoy everything. just trying to set up my music from my iphone
873,14,everything working as expected- easier to set up since i already had an echo- less than 2-3 minutes and it was working!
874,7,just what we expected.  very happy.
875,7,love it and it sounds great!
876,14,bass is on point
877,14,a-plus
878,7,"arrived quickly, packaged well. i like the echo i can get my weather in the am and any music i want. the sound is great."
879,4,we love our echo!
880,0,it is very convenient i just ask alexa whatever i want. the sound is amazing i am glad i waited to get the 2nd generation echo i am very satisfied with my purchase <f0><u+009f><u+0092><u+009c><f0><u+009f><u+0092><u+009c><f0><u+009f><u+0092><u+009c><f0><u+009f><u+0092><u+009c><f0><u+009f><u+0092><u+009c><f0><u+009f><u+0092><u+009c><f0><u+009f><u+0092><u+009c><f0><u+009f><u+0092><u+009c><f0><u+009f><u+0092><u+009c><f0><u+009f><u+0092><u+009c>
881,14,i love this product! so worth the cost!
882,14,"love love love these devices. they are so helpful in so many ways. music - the sound is amazing for what it is. if you are expecting concert speaker sound out of a device that has a 2 something"" speaker in it, your delusional. have a bose soundlink color ii and the echo is comparable. the only thing missing is the deep bass you get with a bose but that is not to say that it does not have good bass. put in the right location, it sounds amazing. mine sits in a corner on a mini shelf at about 5'6"" off the floor. ease of use - alexa, (fill in the blank). it is so easy! and with all the skills available you can do so many things. just have to take the time to see what is out there. smart home - have 4 phillips hue bulbs in the house and i am hooked! can not wait to get more smart devices. if you are going to have ten or less then just buy the echo plus that has the built in hub otherwise, buy a starter kit that has a ""bridge"" and control up to 50 devices with alexa or from your alexa app from anywhere in the world that you can get service. routines - an alarm for me that tells me the weather for the day, an alarm for my 6yr old daughter that tells her she is awesome and can do anything she puts her mind to and turns my lights off for me and 10pm and on at 4am for my wife."
883,7,lots of fun
884,7,love it
885,7,love alexa- play my favorite music all the time
886,7,most the sound is really great  what would be the least  it do not have one works great looks great
887,7,just do not use it enough.
888,7,love it. easy to use with the iphone.
889,7,very helpful when calling to set it up  wish i had more information on what i can do  the manual is limited
890,14,great for my bar area!!!!
891,14,"title is misleading, because i bought the echo for $79 during the holiday sale!!! i am mainly a headphone guy, i have several pairs that get pretty pricey, as well as amplifiers. let me list some pros and cons of the echo.pros:+ compact (small footprint)+/- 360¡Æ sound (plays well in a variety of room locations, heard well from everywhere)+ alexa+ stylish designs+ feels well made, not like cheap plastic+ charger and cable feel qualitycons:+/- 360¡Æ sound- (possible) reliant on the quality of your wifi networklet me explain the +/- of 360¡Æ sound. firstly it is excellent because it is relatively impervious to location in a room. you can place it in a corner or in the center of a room and you have a consistent listening experience. the speakers are expertly tuned to provide a great listening experience for 99% of people without them having to be an audio enthusiast. but this is also it is source of contention. people compare it to directional bluetooth speakers, but this comparison cannot be made. directional speakers have a much easier time of producing sound because they only broadcast in, you guessed it, a single direction. but directional speakers also have their quirks, such as only sounding good when they are pointed directly at you, let is have any negative reviewer turn their comparator bluetooth speaker around and compare them that way!all in all, echo provides what i would determine as a 6/10 listening experience. 10 being $4k iems, 1 being children is toys. the $1000 stereo in the background is 8/10. most bluetooth speakers i have heard are 3-5/10."
892,6,plas my favorite public radio station with excellent sound
893,14,amazing sound quality for something so small!
894,7,great my son love it
895,14,i have been a fan of echo is since i received my first on.  this new 2nd generation has better sound and a plug for external speakers.  i love it!
896,14,"this product is great. why buy a bluetooth speaker when this is cheaper, sounds just as good, and can do way more"
897,7,i love using the reminder tool & being able to add events to my calendar.
898,14,not all the apps work. need to improve
899,7,love it!
900,7,"very good sound, easy setup."
901,7,love my echo it is great for senior citizens!!!
902,7,it has surpassed my expectations!!! easy to use out of the box and fun to try and master. love how it inigrates sonos.
903,7,does not work outside usa.
904,14,"the amazon echo meets our expectations 99.9% of the time. the remaining is either operator error, a wi-fi issue, or the problem of ¡°alexa¡± hearing the amazon echo commercials and thinks we are asking her to do something. she has some problems understanding our spotify playlist request but the remainer of the time she is a wonderful companion. she tells funny jokes, sings beautiful songs, and even takes you on magical adventures."
905,14,the new echo itself is okay my only complaint is that the app you have to download to use it is  terrible honestly i would not waste my money on this until they fix that. so disappointed i actually want to return my product just because the app is so bad
906,4,"my husband loves alexa; while he is doing business and has his hands full, he tells alexa to either look things up or to play his favorite music!"
907,7,love it i do not know how i made it without it thanks amazon
908,14,alexa is now in charge of the household.
909,7,performed as expected
910,14,i have been a fan for a long time.  nice to see the new styles.  keep up the great work amazon!
911,14,"get the google home. similar price, easier to talk to, does not mistake everything you say for a wake word, no trouble with amazon music , and it actually functions instead of needing very specifically-worded commands. you need to guess at the right term about 537637 times just to add a song to your playlist - which i can not access, by the way, thanks to the horrors of amazon music. and the app is utter garbage. do not buy it. get the google home. i am returning my 2nd gen echo for a full refund, and i will order the google home immediately after. amazon is service is marvelous, though. very sweet people.tl;dr: in contrast to the google home, the echo is kind of a butt."
912,4,i gave this as a gift to my daughter for christmas and she loves it!
913,6,complement my echo plus
914,7,i like everything about it so far. no major issues.
915,7,absolutely love my echo!
916,14,this echo was a christmas gift and i love how easy it is to use it.  i probably would not have bought it for myself because i would have thought it to be too complicated.
917,14,at first i liked the unity until i played music on it. terrible and i was sold on improvement. not so. switched back to my echo 1st generation and returned it. very disappointed.
918,7,it is awesome
919,6,very impressed with alexa and this speaker quality.
920,14,"at first, i thought, no this is not for me....i received it as a gift.  i absolutely love it.  does so many things!!!!"
921,7,we have been more than happy with the echo.
922,14,"i am very unimpressed with this thing.  i bought this for my wife for her birthday.  we already have an echo show and i am very impressed with that device.  we will primarily use this one as a music device, which was why i purchased this one.  it advertised ""improved sound"" and that was my deciding factor.  as far as a bluetooth speaker goes, this thing would hardly be worth $30.  i have a $40 jamtouch from 2015 that sounds much better than this thing.  the echo show has fantastic sound, so i assumed this one would be pretty good too.  as far as other features go, setup was easy.  voice recognition is spot on like the app and my other device, but that is software related.my wife says she likes it, so we are going to keep it... but if i had bought it for myself, it would be going back for sure."
923,4,everyone will say this is a life changer....love it
924,7,so far it exceeded my expectations
925,7,i love it!! i wish it was programed to have better humor and smart remarks.. haha
926,7,product was delivered on time and sounds awesome. could not be any happier with my purchase.
927,7,it is fun.  but really not that easy connect to apps.
928,14,"i did not think i would like this. i do not like to talk much at all. i never used alexa on my fire tv or siri on my iphone. however, it gets lonely around here in the day and it was nice to say something. alexa is upbeat and corny. she has useful skills. mostly, she plays my amazon music. (it will not play spotify unless you have a premium/paid account.it is not perfect; there are flaws. the speaker of the echo is good, but not great. i did not expect bose for $99, but it is not what i thought. it is better than the echo dot which i upgraded from because of the speaker. the ring lighting confused me at first. google that to find out. i got a green ring that would not go away (that is a message). you have to figure out how to play and delete those before it goes away.also, echo is always listening. it is like some black mirror plotline stuff! it is big brother. it is all those things, but i do not really talk much anyhow. you can mute it, but then you have to look at the red ring on top all the time. echo never sleeps and is always on (unless your wi-fi goes out). since she is always listening for keywords, she can not not listen. the company says they do not use it to retarget products to you, but it is hard to believe that they will not do anything with all that awesome data. to test this theory, i am going to say random things (without saying alexa to wake her first). tomorrow i will say armadillo or corndogs a few times all day. i will see if i start seeing ads for those things online. i know, paranoid!overall, there are lots of uses. i think it will get way better. i turned off the shopping and reordering stuff though. that i like to see first hand!"
929,7,terrific.. i am a music lover... all genres.... alexa comes through with the requests
930,14,i love alexa  what more is there to say
931,14,i like the music and the ease of operating. it took me along time to get it working with my ipad and wifi and felt the directions could be made easier for a sr. who is not too tech savvy.
932,14,"the echo is everything you need for music, weather, news etc. so many uses and always at a voice command away. forever improving the space age jetsons finally in your household."
933,14,"i love the echo, and i love alexa.  super responsive, super helpful, and the speakers are high quality.we also have the tap, and we have enjoyed it for over 2 years out by the pool.  however, when on touchless mode, the listening and response of the tap is a bit delayed - so the echo really exceeds expectations.  now i just have to figure out how to configure both with a name so i can play music throughout the house :)waiting for the price of the show to come down a bit, and then i will add that to our home, as well.  alexa, welcome home!!!"
934,7,i like the sound and the music. i did not like that i could not get any music without subscribing to services like amazon prime or spotify.
935,14,there are a lot of issues getting this set up. i got one for my grandpa and we had a hard time getting the system to connect to his phone while following the directions sent with the echo. my dad also got one and it took him an hour to sync it with pandora. if i could do it again i would wait for a product that has worked through these issues.
936,14,"these are addicting.  i got a dot for my birthday, and now can not live without it.  i bought this for our kitchen.  my wife, who does not like gadgets, even appreciates it.  if you get one, you will wonder how you ever got by without it."
937,7,so far so good. seems to be more useful every day.
938,7,nice to have it!
939,14,"love the echo! we actually purchased an earlier version and found it frustrating, so it went back to amazon. this time, they got it right and we are keeping it! alexa is smart and she can hear us from across the room! setup was super simple, too, and i¡¯m not so techy!"
940,14,this thing has been fun and convenient. i have added 3 smart light bulbs. its fun turning on and off my kids lights when they re in their rooms. love the flash briefing. love playing with the star trek sounds. love the music
941,7,"alexa is awesome! she keeps us up on the news, weather, and fulfills all our music needs! great sound"
942,6,i like the improved sound and texturized design. also the price made a difference.
943,14,"it is too early to tell,we are still adjusting to each other."
944,6,it is great but the sound quality could be better
945,6,great size.  it is attractive..  great sound.  very impressed with the subjects it will respond to.
946,14,purchased as a christmas gift. i already have one and the sound is quite nice.
947,7,love the radio feature andi¡¯m still learning all it can do
948,7,did everything i expected.  love the tremendous amount of music it plays.  very happy with the purchase.
949,7,easy set up
950,7,love it
951,7,"we like the sound and her quick response.  do not like that it does not have a battery, must keep it plugged in."
952,4,"received as a gift, satisfied with this gift"
953,14,"i like it. alexa is amazing and has so much potential. they have made so many improvements in such few months. the only thing i do not like is how you can only do certain things with certain music services. but if you want to do everything, you need a separate subscription to amazon music unlimited. there is no need to get the products that have a viewing screen, this product without the screen is better.it sounds great for a 100 dollar speaker."
954,14,"finding new things to try out and do all the time. has made shopping for food and other items very easy , getting all kinds of information or news is just a question away. have tried just a few of the skills that are available and the worked great."
955,7,i love having the new echo and learning all that it can do.
956,7,"great sound, easy to use"
957,7,easy set up
958,6,it can even understand our spanglish. i hope it learns spanish soon.
959,14,its fun! i like that it plays different music channels. but i cannot get it linked to my amazon account because its in another family members name.
960,14,the amazon echo was not what i expected. it did not work right so i returned it
961,7,it is very helpful around the house and the sound is great for music
962,7,best home assistant out there. good sound quality!
963,14,i love my echo!  it is so much fun and was relatively easy to set up. my only problem is it drops off internet easily and will not reconnect until i unplug and reset everything.
964,7,i amm still learning all the features but do like it alot.
965,14,"it has brought music back into my life.... so far that is the best feature, the ease of playing music with a voice command.i wish there was support for other languages, specifically portuguese.i need to spend more time learning some commands to use it for more than just music"
966,6,very responsive and good sound quality.
967,14,"the echo has changed my life. it should be referred to as a life-hack because it is made so many things easier for me throughout the day to news updates, daily reminders, audio playing, and purchases. i highly recommend!"
968,7,this echo has a terrific sound. i listen to music on it all the time. surprised by how well it does sound. i would buy another one of these.
969,7,i love my alexa!! there is not anything i do not like about it. <u+263a>
970,7,"gift from our kids for chrismas...we love it..we play variety of music during the day, every day, give her a thumbs up for longs we like....ask questions, set alarms for meds, wake up to music, set timers, etc....easy to set up, sounds great, alexa makes us laugh.."
971,14,"i love it!!! answers a lot of questions like what will the weather be today but so much more and alexa is getting smarter as time goes by. also plays music which sounds incredible, makes lists, calls to your contacts the list goes on and on."
972,7,love alexis...came quick
973,4,my husband thought it was the best gift he is ever gotten. he really enjoys the instant answers the ability to find what he is looking for
974,6,great
975,14,liked that i could order up a radio station and tell alexa to tun it off in a  hour.
976,7,easy to set up! works great
977,14,"i¡¯m an apple guy, always have been. but alexa is cool, get this and hook up to your wemo is, nest and harmony hub. better than siri by far for accuracy."
978,14,"amazon would be smart to include a big red notice in the echo box that said - do not listen to music until the system updates to the latest version, and include the version number.  the first thing i did was listen to music, and it was terrible,  then i started reading the reviews, and found that it had shipped with a very old version of software, even older than the bad ones that were noted in the reviews in nov 2017. my unit must have been sitting in a warehouse for many months! that said, the sound is reasonable with the new software."
979,7,"alexa is less than perfect and has given me a few ""i do not know"" answers and still has a 'limited' music library.  otherwise, she can be very helpful and often fun.  the improved sound is very nice.  she is learning every day so someday these little things will be fixed."
980,14,very enjoyable.
981,4,"bought this as an xmas gift for our daughter and they love it. my son-in-law works for lutron so they already had lighting control that were compatible with alexa. we also got them a dot for the 2nd floor and they are working well together. seems they learn a new ""trick"" every day."
982,14,she is good but falls a little short on some things i thought she would be able to do.  or maybe the apps that go with her could be a little better user friendly.
983,7,alexa is so easy to setup and a absolute blast to use! wish i would have bought one sooner!!
984,7,"this thing is awesome!! sound, look, quality!! love it."
985,14,we have sonos and google home (orig) both at the house.  i got this to give as a gift for someone at christmas.  i am a google kind of guy so wasnt sure what to expect.  the google home is just so bad as a stand alone speaker that playing music on the echo was like night and day.  if i decided to go echo i could eliminate need for sonos speakers altogether.as for other features i can only speak to the hue light setup which was very straight forward.definitely worth trying if you are not hard core google like me ;)
986,7,the sound is outstanding. i ask it daily for a weather report. the music sound is outstanding.
987,4,"bought it for a friend and hey love it. never thought of buying it for themselves, now wish they had it sooner."
988,7,gorgeous
989,7,she really does not listen well a lot. but i will give it more time
990,7,the echo was so simple to setup and the sound is really great.
991,4,bought it as a gift for my son. he is very happy with it.
992,7,"i love the echo. the speaker is awesome.  when you play music, it sounds like a bose system.  the only downside is that you have to ask the questions correctly for it to understand what you want.  it is a learning curve, but i am really enjoying it.  my son and his girlfriend sent it to me for christmas."
993,7,we love the music...so much fun
994,7,i love it works very good and it is loud
995,6,the echo second generation the sound is not as clear louud like 10 level..function great..
996,7,i love it.
997,7,i found out i enjoy finding out things about what happened on that day from the past and other people things special things about the day
998,7,love it! i gave it as a gift to my boyfriend and it is so useful in our everyday lives.  great to listen to music. there is so much alexa can do.
999,14,"set up was horrible! i got this as a christmas gift took over an hr to play something out of it, plus u need to have premium subscriptions to use any ofthe apps,"
